,participant,block_label,trial_block,f_cor,f_inc,cor_option,inc_option,times_seen,rt,accuracy,feedback_type
4942,21,2,78,37,41,2,1,39,1.2670648193316083,1,0
4943,21,2,79,54,54,4,3,39,1.2466712427940363,1,0
4944,21,2,80,48,36,3,1,40,1.1348504640582178,1,0
4945,21,3,1,56,52,4,3,1,2.05542074828918,1,0
4946,21,3,2,52,44,4,2,1,1.84859628828508,0,0
4947,21,3,3,38,38,2,1,1,2.3130050650288467,1,0
4948,21,3,4,42,36,2,1,2,1.698312487605108,0,0
4949,21,3,5,47,42,3,1,2,2.869965733657409,1,0
4950,21,3,6,44,33,3,1,3,1.5775996630363809,1,0
4951,21,3,7,47,36,4,2,3,2.646692814990274,1,0
4952,21,3,8,58,54,4,3,4,1.4081398178714153,1,0
4953,21,3,9,50,43,4,2,5,2.357326713308794,0,0
4954,21,3,10,53,35,3,1,5,1.7200792436897243,1,0
4955,21,3,11,39,39,2,1,6,1.2570173639114728,1,0
4956,21,3,12,56,46,4,3,6,1.7067771854899547,1,0
4957,21,3,13,48,37,2,1,7,1.2727927154237475,1,0
4958,21,3,14,40,35,2,1,8,1.2426588824710052,1,0
4959,21,3,15,36,38,2,1,9,1.2232667746866357,1,0
4960,21,3,16,55,46,4,2,8,1.2384878026632578,1,0
4961,21,3,17,40,31,2,1,10,1.268988909091604,1,0
4962,21,3,18,52,36,3,1,9,1.3715008753470102,1,0
4963,21,3,19,45,33,3,1,10,1.0458340913746724,1,0
4964,21,3,20,46,42,4,2,10,1.4885672477385017,1,0
4965,21,3,21,53,30,4,2,11,1.0107611811054085,1,0
4966,21,3,22,45,40,2,1,13,1.0960218752998117,1,0
4967,21,3,23,42,32,2,1,14,0.9181604787117976,1,0
4968,21,3,24,57,45,4,3,9,1.5440992703333905,1,0
4969,21,3,25,37,39,2,1,15,1.1244490471199242,1,0
4970,21,3,26,60,29,3,1,13,1.0330757754127262,1,0
4971,21,3,27,49,38,4,2,14,1.1969951158771437,1,0
4972,21,3,28,62,42,4,3,11,1.0268198383655545,1,0
4973,21,3,29,54,45,4,2,15,0.9357858508919892,1,0
4974,21,3,30,55,56,4,3,13,0.964419187376734,1,0
4975,21,3,31,39,38,2,1,18,1.09263927293523,1,0
4976,21,3,32,52,49,4,3,14,1.1209957889850557,1,0
4977,21,3,33,57,26,3,1,16,0.9390725389002909,1,0
4978,21,3,34,46,42,3,1,17,1.2827439151560611,1,0
4979,21,3,35,61,43,4,2,18,1.2800357852711386,1,0
4980,21,3,36,50,54,4,3,16,0.9629040136233016,1,0
4981,21,3,37,41,30,2,1,20,1.0025282478009103,1,0
4982,21,3,38,58,52,4,3,17,0.8535114723472361,1,0
4983,21,3,39,49,37,3,1,19,1.0044127430237495,1,0
4984,21,3,40,53,33,4,2,20,0.9709686701389728,1,0
4985,21,3,41,44,34,2,1,22,0.9814188975860816,1,0
4986,21,3,42,60,48,4,3,19,1.1639278737702623,1,0
4987,21,3,43,51,41,3,1,21,0.8636473328133434,1,0
4988,21,3,44,50,34,3,1,22,1.00272007651256,1,0
4989,21,3,45,56,47,4,3,21,0.9712980557378614,1,0
4990,21,3,46,44,55,4,3,22,0.989707126709618,1,0
4991,21,3,47,40,46,3,1,24,0.8968470118234109,1,0
4992,21,3,48,37,30,2,1,25,1.1642801286279791,1,0
4993,21,3,49,49,38,4,2,24,0.8790103549963533,1,0
4994,21,3,50,55,49,4,3,24,0.8910747425416048,1,0
4995,21,3,51,53,43,3,1,26,0.9855210282839836,1,0
4996,21,3,52,47,31,2,1,27,1.068832374133308,1,0
4997,21,3,53,53,37,3,1,28,0.985645955878681,1,0
4998,21,3,54,35,32,2,1,28,1.0417701898868472,1,0
4999,21,3,55,48,40,4,2,26,1.2859807686600109,1,0
5000,21,3,56,59,48,4,3,27,1.2448768592794297,1,0
5001,21,3,57,48,36,3,1,30,1.1020945169411789,1,0
5002,21,3,58,58,44,3,1,31,0.931446152963872,1,0
5003,21,3,59,35,35,2,1,31,1.4358938825416772,1,0
5004,21,3,60,46,40,2,1,32,0.9264104786261668,1,0
5005,21,3,61,54,34,4,2,29,1.315182081969397,1,0
5006,21,3,62,48,43,4,2,30,1.39355742249154,1,0
5007,21,3,63,44,34,3,1,33,1.1128031328835275,1,0
5008,21,3,64,60,41,4,2,31,1.002816673532834,1,0
5009,21,3,65,54,51,4,3,31,0.971934640339896,1,0
5010,21,3,66,59,43,4,3,32,1.0349302333988817,1,0
5011,21,3,67,37,39,2,1,35,1.0124825195225642,1,0
5012,21,3,68,56,33,3,1,35,1.285617932502646,1,0
5013,21,3,69,34,41,2,1,36,1.0272932661637242,1,0
5014,21,3,70,53,50,4,3,33,1.0000948903598328,1,0
5015,21,3,71,57,41,4,2,34,1.035092024874757,1,0
5016,21,3,72,51,39,4,2,35,1.0105983656330864,1,0
5017,21,3,73,52,50,4,3,35,0.9760678322709282,1,0
5018,21,3,74,57,40,4,2,37,1.0276376703805,1,0
5019,21,3,75,51,55,4,3,37,0.8908713085347699,1,0
5020,21,3,76,50,28,3,1,38,1.0859809051926277,1,0
5021,21,3,77,54,47,4,3,38,0.9206061241147836,1,0
5022,21,3,78,64,32,4,2,39,0.8463141410193202,1,0
5023,21,3,79,51,50,4,2,40,0.9054243493437752,1,0
5024,21,3,80,51,36,3,1,40,1.1119515089785637,1,0
5025,22,1,1,46,32,2,1,1,2.911274860675803,0,0
5026,22,1,2,48,38,3,1,1,2.2372223968714025,0,0
5027,22,1,3,58,38,4,2,1,1.3721437550966584,0,0
5028,22,1,4,51,40,4,2,2,1.7629322276825403,1,0
5029,22,1,5,57,41,4,2,3,1.7186242715497428,1,0
5030,22,1,6,51,29,3,1,2,1.8772663334557365,0,0
5031,22,1,7,54,48,4,3,3,1.5721832133713178,1,0
5032,22,1,8,57,54,4,3,4,1.0567806621693308,1,0
5033,22,1,9,42,37,2,1,4,1.5908900537497177,1,0
5034,22,1,10,51,35,3,1,5,1.0638838342929375,1,0
5035,22,1,11,52,42,4,3,6,0.956634127242978,1,0
5036,22,1,12,50,42,3,1,6,1.029978390109136,1,0
5037,22,1,13,58,50,4,3,7,1.1238942040372422,1,0
5038,22,1,14,47,34,3,1,8,0.959535129640244,1,0
5039,22,1,15,51,53,4,3,9,0.9546868135976184,1,0
5040,22,1,16,40,41,2,1,7,1.461299999966286,1,0
5041,22,1,17,55,38,3,1,10,1.5334161410974048,0,0
5042,22,1,18,37,35,2,1,8,1.5413607029031482,1,0
5043,22,1,19,59,49,4,3,10,1.1627718687077504,1,0
5044,22,1,20,54,43,4,2,9,1.0204135131616567,1,0
5045,22,1,21,44,36,3,1,12,1.2520472393371165,1,0
5046,22,1,22,41,39,2,1,10,1.3314099131057446,1,0
5047,22,1,23,36,40,2,1,11,1.0558682748978754,1,0
5048,22,1,24,50,36,3,1,14,1.190525440176316,1,0
5049,22,1,25,55,34,4,2,11,1.052920168333003,1,0
5050,22,1,26,43,44,2,1,13,1.1925232713374498,1,0
5051,22,1,27,53,32,4,2,12,1.0888091076249111,1,0
5052,22,1,28,60,56,4,3,14,1.1560984367897618,1,0
5053,22,1,29,44,33,2,1,15,1.3554545432825762,1,0
5054,22,1,30,52,40,4,2,14,1.0722321948805984,1,0
5055,22,1,31,46,46,4,3,15,1.0500130219134007,1,0
5056,22,1,32,61,35,4,2,16,1.3915557926693507,1,0
5057,22,1,33,49,41,3,1,17,1.2893482796907847,1,0
5058,22,1,34,41,33,2,1,17,1.090058050767766,1,0
5059,22,1,35,34,38,2,1,18,1.0812598112352134,1,0
5060,22,1,36,58,35,3,1,19,1.5146994020160491,1,0
5061,22,1,37,54,53,4,3,18,1.8214117119396176,1,0
5062,22,1,38,40,33,3,1,20,1.1219861438648877,1,0
5063,22,1,39,50,38,4,2,18,1.052932456376766,1,0
5064,22,1,40,45,46,2,1,21,1.330982562241843,1,0
5065,22,1,41,52,42,4,2,20,1.1879282255349608,1,0
5066,22,1,42,35,31,2,1,22,1.243199164959151,1,0
5067,22,1,43,56,47,4,3,20,1.2414682574226392,1,0
5068,22,1,44,51,42,3,1,23,1.17315697259437,1,0
5069,22,1,45,54,43,3,1,24,1.4125932654005735,1,0
5070,22,1,46,49,44,4,3,22,1.024465837018397,1,0
5071,22,1,47,55,37,4,2,22,0.8726706049847053,1,0
5072,22,1,48,52,30,3,1,25,1.0999942997132166,1,0
5073,22,1,49,55,44,4,2,23,0.9689870248494116,1,0
5074,22,1,50,46,40,3,1,26,1.1948351302889932,1,0
5075,22,1,51,49,30,3,1,27,1.4797945302507287,1,0
5076,22,1,52,38,36,2,1,27,1.1881722797425027,1,0
5077,22,1,53,48,53,4,3,26,0.9980724837587333,1,0
5078,22,1,54,57,50,4,2,25,1.3378235894260797,1,0
5079,22,1,55,44,36,4,2,26,1.0381342380060232,1,0
5080,22,1,56,59,52,4,3,28,0.8252483123560523,1,0
5081,22,1,57,47,43,4,3,29,0.8078791621055643,1,0
5082,22,1,58,46,34,2,1,29,1.164824654731092,1,0
5083,22,1,59,56,45,4,3,30,0.9626808689154132,1,0
5084,22,1,60,57,32,3,1,31,1.6953271640522871,1,0
5085,22,1,61,53,39,4,2,29,1.0985576225639306,1,0
5086,22,1,62,43,36,2,1,31,1.2420376034633591,1,0
5087,22,1,63,51,56,4,3,32,1.3817912350059487,1,0
5088,22,1,64,40,39,2,1,32,1.1487088849726206,1,0
5089,22,1,65,64,37,4,2,32,1.0380966912052827,1,0
5090,22,1,66,45,26,2,1,33,1.1009182923580738,1,0
5091,22,1,67,39,37,2,1,34,1.036199553739607,1,0
5092,22,1,68,47,28,3,1,35,1.586579680968498,1,0
5093,22,1,69,56,47,4,2,34,1.0316355693812511,1,0
5094,22,1,70,45,37,3,1,36,1.0680593799252165,1,0
5095,22,1,71,49,30,4,2,35,0.9403743143011524,1,0
5096,22,1,72,53,39,4,2,36,0.8794317598831185,1,0
5097,22,1,73,52,34,3,1,37,1.1779049362785372,1,0
5098,22,1,74,54,50,4,3,36,1.0538537183456356,1,0
5099,22,1,75,42,39,2,1,38,1.13111035790007,1,0
5100,22,1,76,48,33,4,2,38,1.0403873874156488,1,0
5101,22,1,77,48,31,2,1,40,1.0076390673784772,1,0
5102,22,1,78,62,55,4,3,38,0.9881707096037644,1,0
5103,22,1,79,60,48,4,3,39,1.1188892154323185,1,0
5104,22,1,80,50,60,4,3,40,1.047542101057843,1,0
5105,22,2,1,60,50,4,3,1,1.7684731115414252,0,0
5106,22,2,2,40,37,2,1,1,1.9487868457854347,0,0
5107,22,2,3,46,31,2,1,2,2.715762522626392,1,0
5108,22,2,4,47,39,4,2,2,2.9216650845810364,0,0
5109,22,2,5,60,46,4,3,2,1.3367118627757009,1,0
5110,22,2,6,45,38,2,1,3,2.9605884880820668,1,0
5111,22,2,7,50,43,4,2,4,2.22541665855988,1,0
5112,22,2,8,55,55,4,3,4,1.251038937057274,1,0
5113,22,2,9,36,31,2,1,5,1.3834586543162004,1,0
5114,22,2,10,35,35,2,1,6,1.0544486644776043,1,0
5115,22,2,11,53,47,4,3,5,1.1226776876765143,1,0
5116,22,2,12,49,38,3,1,5,2.255811818162329,0,0
5117,22,2,13,44,40,4,2,7,1.5967149279595103,1,0
5118,22,2,14,58,36,4,2,8,1.981375762584321,1,0
5119,22,2,15,41,30,2,1,8,2.516143247191394,1,0
5120,22,2,16,57,40,4,2,10,2.3708347370711635,1,0
5121,22,2,17,52,32,4,2,11,1.9492783675468672,1,0
5122,22,2,18,53,39,3,1,7,1.998408015628229,1,0
5123,22,2,19,58,52,4,3,9,1.6067457265771736,1,0
5124,22,2,20,49,37,4,2,12,1.4022634577122517,1,0
5125,22,2,21,55,45,4,2,13,1.526881291009886,1,0
5126,22,2,22,52,35,4,2,14,1.2022311674636512,1,0
5127,22,2,23,50,39,3,1,8,1.9960937673331496,1,0
5128,22,2,24,48,34,3,1,9,0.9668919133409872,1,0
5129,22,2,25,50,37,3,1,10,1.639120285273748,1,0
5130,22,2,26,54,51,4,3,13,1.6211776929676491,1,0
5131,22,2,27,46,36,2,1,14,2.1964841175322363,1,0
5132,22,2,28,45,35,3,1,12,1.6052223504502765,1,0
5133,22,2,29,44,43,3,1,13,1.5711947084955682,1,0
5134,22,2,30,48,55,4,3,15,1.5358570245116423,1,0
5135,22,2,31,43,28,3,1,15,2.9080646091706512,1,0
5136,22,2,32,38,38,2,1,16,1.8700839717148483,1,0
5137,22,2,33,50,56,4,3,16,1.9852379630929136,1,0
5138,22,2,34,62,52,4,3,17,1.2808770386627657,1,0
5139,22,2,35,47,29,3,1,17,1.34136288744412,1,0
5140,22,2,36,61,57,4,3,19,1.219275025880961,1,0
5141,22,2,37,42,46,2,1,18,1.6374388712474683,1,0
5142,22,2,38,44,40,3,1,19,1.3370699227252771,1,0
5143,22,2,39,51,42,4,2,19,1.1787767047353557,1,0
5144,22,2,40,34,34,2,1,20,2.111275065476548,1,0
5145,22,2,41,42,39,3,1,21,2.2170017377347904,1,0
5146,22,2,42,51,51,4,3,21,2.281161029014584,1,0
5147,22,2,43,48,34,3,1,22,2.631068203081668,1,0
5148,22,2,44,56,47,4,2,21,1.5192449543073965,1,0
5149,22,2,45,54,30,4,2,22,1.9278746428362863,1,0
5150,22,2,46,57,44,4,2,23,2.613656044675736,1,0
5151,22,2,47,52,54,4,3,24,1.0913022152271878,1,0
5152,22,2,48,55,37,4,2,25,1.5341582024229865,1,0
5153,22,2,49,43,26,2,1,24,1.2908201142990947,1,0
5154,22,2,50,56,39,4,2,26,1.3183494289642113,0,0
5155,22,2,51,53,44,3,1,24,1.462179960452886,1,0
5156,22,2,52,46,40,4,2,27,2.4935318808184093,1,0
5157,22,2,53,43,30,2,1,26,3.151068872097312,1,0
5158,22,2,54,48,40,3,1,26,1.9510256591429425,1,0
5159,22,2,55,53,53,4,3,28,1.1003544076702385,1,0
5160,22,2,56,33,42,2,1,28,1.1320241105077002,1,0
5161,22,2,57,49,35,3,1,28,1.4366986531285877,1,0
5162,22,2,58,42,33,2,1,29,1.7357927170814946,1,0
5163,22,2,59,56,37,3,1,29,1.6693393162458958,1,0
5164,22,2,60,50,36,3,1,30,0.9281855986173468,1,0
5165,22,2,61,57,60,4,3,30,1.217226677207691,1,0
5166,22,2,62,59,38,4,2,31,1.4127243378707135,1,0
5167,22,2,63,49,47,4,3,32,1.45832390396572,1,0
5168,22,2,64,56,54,4,3,33,1.3924480412006233,0,0
5169,22,2,65,51,46,4,3,34,1.1717537462318433,1,0
5170,22,2,66,54,50,4,2,33,1.3374535827670115,1,0
5171,22,2,67,45,41,3,1,33,2.4401256520768584,1,0
5172,22,2,68,38,32,2,1,33,1.3954732893762412,1,0
5173,22,2,69,44,36,2,1,34,1.4930512817618364,1,0
5174,22,2,70,52,36,3,1,35,1.534659964221646,1,0
5175,22,2,71,51,33,3,1,36,1.3857350144744487,1,0
5176,22,2,72,54,49,4,3,37,2.04185580867761,1,0
5177,22,2,73,53,58,4,3,38,1.3218167053910292,1,0
5178,22,2,74,37,42,2,1,36,2.446964631254559,1,0
5179,22,2,75,48,32,2,1,37,1.5899585517445305,1,0
5180,22,2,76,59,40,4,3,39,1.0960938697344318,1,0
5181,22,2,77,41,33,2,1,38,1.2767212904354892,1,0
5182,22,2,78,48,34,4,2,38,1.2160907158022385,1,0
5183,22,2,79,64,39,4,2,39,1.1373970577642467,1,0
5184,22,2,80,41,41,2,1,40,1.0822288600420509,1,0
5185,22,3,1,50,42,3,1,1,1.6226939010684869,1,0
5186,22,3,2,52,57,4,3,1,0.983130563540726,0,0
5187,22,3,3,54,52,4,3,2,0.9789000630444208,0,0
5188,22,3,4,44,31,2,1,1,1.7531502619567618,0,0
5189,22,3,5,53,47,4,3,3,1.6095375019158382,1,0
5190,22,3,6,47,32,3,1,4,1.8944402403403728,1,0
5191,22,3,7,51,39,3,1,5,1.3114974790732958,1,0
5192,22,3,8,39,41,2,1,3,1.4154847104300643,1,0
5193,22,3,9,60,33,3,1,6,1.6695598183696347,0,0
5194,22,3,10,56,40,4,3,6,1.2912071876871778,1,0
5195,22,3,11,55,41,4,2,4,1.4163045960358431,1,0
5196,22,3,12,36,34,2,1,5,1.8152748579450413,1,0
5197,22,3,13,48,39,3,1,8,3.196698134299368,1,0
5198,22,3,14,47,32,4,2,5,0.952513195141364,1,0
5199,22,3,15,61,50,4,3,8,1.1171794706378932,1,0
5200,22,3,16,51,53,4,3,9,1.0264954122931158,1,0
5201,22,3,17,42,38,2,1,7,1.4802631825959909,1,0
5202,22,3,18,46,36,3,1,11,1.8608245891955448,1,0
5203,22,3,19,38,30,2,1,9,2.211820279163476,1,0
5204,22,3,20,50,50,4,3,11,1.0569410894104294,1,0
5205,22,3,21,59,42,4,2,9,1.1484467400332503,1,0
5206,22,3,22,46,43,4,3,12,1.0206923834948611,1,0
5207,22,3,23,58,46,4,3,13,1.0186163867219875,1,0
5208,22,3,24,51,43,4,2,11,1.9996624201239683,1,0
5209,22,3,25,62,39,4,2,12,1.0348581089310755,1,0
5210,22,3,26,45,38,2,1,11,2.3031672092183726,1,0
5211,22,3,27,54,46,3,1,14,1.4933407334665392,1,0
5212,22,3,28,42,26,3,1,15,1.4302696167524118,1,0
5213,22,3,29,54,34,4,2,13,1.4589342101535294,1,0
5214,22,3,30,54,37,4,2,14,1.2973170762506925,1,0
5215,22,3,31,52,30,3,1,16,1.1749913045023277,1,0
5216,22,3,32,55,45,4,3,18,1.4141029881448048,1,0
5217,22,3,33,44,43,4,2,16,1.0900331333450597,1,0
5218,22,3,34,38,37,2,1,15,1.3043321840596036,1,0
5219,22,3,35,57,40,4,2,17,1.1593827578944909,1,0
5220,22,3,36,51,33,3,1,18,1.069518926488854,1,0
5221,22,3,37,47,39,3,1,19,1.1851064127549762,1,0
5222,22,3,38,53,42,4,2,18,1.6275254917181885,1,0
5223,22,3,39,51,36,4,2,19,0.9846795397579626,1,0
5224,22,3,40,52,31,3,1,20,1.2554855023263372,1,0
5225,22,3,41,56,40,4,2,20,1.5559947393521725,1,0
5226,22,3,42,45,40,2,1,20,1.2617445540927292,1,0
5227,22,3,43,46,35,2,1,21,1.0622846818951075,1,0
5228,22,3,44,37,36,2,1,22,1.1374206098489594,1,0
5229,22,3,45,53,44,4,2,23,2.261363283392712,1,0
5230,22,3,46,34,32,2,1,23,1.1331791866477945,1,0
5231,22,3,47,59,33,4,2,24,1.8834782810527035,1,0
5232,22,3,48,49,49,4,3,24,1.0125300502413666,1,0
5233,22,3,49,55,51,4,3,25,1.0247481206970406,1,0
5234,22,3,50,48,41,2,1,25,1.1520027634442158,1,0
5235,22,3,51,44,35,3,1,25,1.1401004274530349,1,0
5236,22,3,52,58,37,3,1,26,1.109050588171158,1,0
5237,22,3,53,47,36,2,1,27,1.0231687657033035,1,0
5238,22,3,54,40,43,2,1,28,0.8462055714671806,1,0
5239,22,3,55,52,53,4,3,27,1.088269799025511,1,0
5240,22,3,56,50,34,3,1,28,1.0754345956911493,1,0
5241,22,3,57,60,41,4,2,28,0.9952598870113434,1,0
5242,22,3,58,48,39,4,2,29,1.170524941828262,1,0
5243,22,3,59,56,36,3,1,29,1.0104076319676096,1,0
5244,22,3,60,60,44,4,3,30,1.1617168035936631,1,0
5245,22,3,61,64,48,4,3,31,1.0158508941431137,1,0
5246,22,3,62,40,29,2,1,31,1.1285919915408158,1,0
5247,22,3,63,50,54,4,3,32,0.933372518539727,1,0
5248,22,3,64,37,37,2,1,32,1.1468588516754608,1,0
5249,22,3,65,56,53,4,3,33,1.0372822669523885,1,0
5250,22,3,66,48,49,4,3,34,1.1151997302094971,1,0
5251,22,3,67,58,38,4,2,34,0.9929353986808565,1,0
5252,22,3,68,49,50,4,2,35,1.0372652002251923,1,0
5253,22,3,69,30,33,2,1,34,2.229488779820713,1,0
5254,22,3,70,52,56,4,3,36,1.0489719515162506,1,0
5255,22,3,71,46,42,2,1,35,1.1934895894673898,1,0
5256,22,3,72,45,35,3,1,35,1.4218133944459623,1,0
5257,22,3,73,57,35,4,2,37,1.091931294814458,1,0
5258,22,3,74,55,38,3,1,36,1.0335419228804312,1,0
5259,22,3,75,43,44,2,1,37,1.1592363253694202,1,0
5260,22,3,76,49,34,3,1,38,1.2788310793303026,1,0
5261,22,3,77,35,40,2,1,39,1.1262217643788972,1,0
5262,22,3,78,48,28,3,1,39,1.761068882337895,1,0
5263,22,3,79,57,55,4,3,39,1.1789275746095882,1,0
5264,22,3,80,54,41,4,2,40,0.931861430457502,1,0
5265,23,1,1,39,33,2,1,1,1.3055227212917089,0,0
5266,23,1,2,50,41,3,1,1,0.9169088134385674,1,0
5267,23,1,3,44,43,4,2,1,0.7374690966335038,0,0
5268,23,1,4,51,30,3,1,2,0.7645111422789341,0,0
5269,23,1,5,62,48,4,3,2,0.7214920177757449,1,0
5270,23,1,6,50,37,3,1,4,0.7995471886679297,0,0
5271,23,1,7,41,44,2,1,4,0.6830375291374366,1,0
5272,23,1,8,38,34,2,1,5,0.8579010047797055,0,0
5273,23,1,9,40,34,2,1,6,0.9171706152537809,0,0
5274,23,1,10,59,38,4,2,4,0.8177064044502913,1,0
5275,23,1,11,50,43,2,1,7,0.7088582880751346,0,0
5276,23,1,12,51,53,4,3,4,0.8417972916649887,1,0
5277,23,1,13,48,35,4,2,6,0.8601234189063689,0,0
5278,23,1,14,35,39,2,1,9,1.1633257637222414,0,0
5279,23,1,15,55,48,4,3,6,1.0385650802800228,0,0
5280,23,1,16,52,42,4,2,8,1.1299745332016755,1,0
5281,23,1,17,38,29,2,1,10,0.972137050350284,0,0
5282,23,1,18,61,53,4,3,7,0.7808083907657419,0,0
5283,23,1,19,44,39,2,1,11,0.7733912414823862,0,0
5284,23,1,20,56,40,4,2,11,0.6695299889379385,1,0
5285,23,1,21,53,30,4,2,12,0.7432359045997146,0,0
5286,23,1,22,47,36,3,1,10,0.9703361815245444,1,0
5287,23,1,23,56,42,4,3,10,0.7069413662902662,0,0
5288,23,1,24,50,60,4,3,11,0.7223378390335711,1,0
5289,23,1,25,37,42,2,1,14,0.9600156603228244,1,0
5290,23,1,26,58,33,3,1,12,1.1398448371965058,1,0
5291,23,1,27,51,42,4,2,14,1.2963251831151863,0,0
5292,23,1,28,57,45,4,2,15,1.1657598038291326,1,0
5293,23,1,29,34,26,2,1,16,1.4419709615031024,0,0
5294,23,1,30,59,46,4,3,13,1.937658399485372,1,0
5295,23,1,31,48,42,2,1,17,1.6753735966540262,1,0
5296,23,1,32,50,36,4,2,18,1.5629070173472428,1,0
5297,23,1,33,40,40,3,1,15,2.7487545640378808,1,0
5298,23,1,34,52,55,4,3,15,1.1642234674782228,1,0
5299,23,1,35,50,36,3,1,16,1.8717573865160373,1,0
5300,23,1,36,60,40,4,2,19,1.5246242188186443,1,0
5301,23,1,37,52,41,4,2,20,0.9506699839603244,1,0
5302,23,1,38,55,52,4,3,18,0.9554810616937176,1,0
5303,23,1,39,57,51,4,3,19,1.3682875737649738,1,0
5304,23,1,40,53,45,4,3,20,0.8880757976003224,1,0
5305,23,1,41,56,37,4,2,23,1.0316647079871473,1,0
5306,23,1,42,46,33,3,1,19,2.468907876822413,1,0
5307,23,1,43,50,37,3,1,20,1.2594701772904957,1,0
5308,23,1,44,51,44,4,2,24,1.22973672704029,1,0
5309,23,1,45,54,57,4,3,23,1.15776614441711,1,0
5310,23,1,46,45,41,3,1,21,1.1973640960150078,1,0
5311,23,1,47,53,43,4,2,25,1.0696416728424083,1,0
5312,23,1,48,36,35,2,1,24,2.1909344208634143,1,0
5313,23,1,49,44,38,3,1,23,1.668720348894567,1,0
5314,23,1,50,41,31,2,1,25,2.3011188529053466,1,0
5315,23,1,51,55,52,4,3,25,2.0253510857946817,1,0
5316,23,1,52,56,30,3,1,25,1.3938700828093715,1,0
5317,23,1,53,49,36,3,1,26,1.955685861030361,1,0
5318,23,1,54,46,37,4,2,28,1.6366583301969513,1,0
5319,23,1,55,51,37,3,1,27,1.2291779661845794,1,0
5320,23,1,56,54,49,4,3,28,1.6634563232983055,1,0
5321,23,1,57,47,34,3,1,28,1.2031295386514105,1,0
5322,23,1,58,43,36,2,1,29,1.534196539780169,1,0
5323,23,1,59,54,33,4,2,30,1.0987033812707525,1,0
5324,23,1,60,48,45,4,2,31,1.202954093887456,1,0
5325,23,1,61,32,35,2,1,31,1.5363691193997508,1,0
5326,23,1,62,46,32,2,1,32,1.549621343094259,1,0
5327,23,1,63,60,54,4,3,31,1.3548721932675107,1,0
5328,23,1,64,49,43,4,3,32,1.1214422515349725,1,0
5329,23,1,65,55,46,3,1,32,1.73763873875032,1,0
5330,23,1,66,64,52,4,3,33,1.2043255667740596,1,0
5331,23,1,67,58,48,4,3,34,1.6049564169952646,1,0
5332,23,1,68,56,38,3,1,34,1.888266602314616,1,0
5333,23,1,69,44,32,3,1,35,1.6281536964415864,1,0
5334,23,1,70,39,35,2,1,34,1.716734870533401,1,0
5335,23,1,71,54,40,3,1,36,2.08642839174172,1,0
5336,23,1,72,54,47,4,2,35,1.3126217489389091,1,0
5337,23,1,73,47,49,4,3,37,1.2392899333954122,1,0
5338,23,1,74,40,38,2,1,36,2.0730614804197103,1,0
5339,23,1,75,47,28,3,1,38,1.4429294223937177,1,0
5340,23,1,76,42,31,2,1,38,1.5710303830055636,1,0
5341,23,1,77,58,39,4,2,38,1.3287397980056994,1,0
5342,23,1,78,49,34,4,2,39,0.9558053273085534,1,0
5343,23,1,79,46,39,2,1,40,2.4773790600193024,1,0
5344,23,1,80,57,53,4,3,40,1.222147546315682,1,0
5345,23,2,1,41,31,2,1,1,1.744998544218106,0,0
5346,23,2,2,39,38,2,1,2,1.2173310072685126,1,0
5347,23,2,3,51,26,3,1,2,2.3576069470673247,1,0
5348,23,2,4,50,48,4,3,1,1.921203455511204,0,0
5349,23,2,5,59,53,4,3,2,1.5752260387343997,1,0
5350,23,2,6,43,40,2,1,3,2.91877043940076,1,0
5351,23,2,7,45,28,3,1,4,1.838926004975292,1,0
5352,23,2,8,62,36,4,2,3,1.1015712546395662,1,0
5353,23,2,9,43,43,2,1,5,1.2447515903513704,1,0
5354,23,2,10,32,36,2,1,6,1.2330797348677152,1,0
5355,23,2,11,52,36,3,1,6,1.5198837968564476,1,0
5356,23,2,12,39,35,2,1,8,1.0652207378425371,1,0
5357,23,2,13,42,39,3,1,8,1.2611089133115456,1,0
5358,23,2,14,48,46,4,2,6,0.8954219497773009,1,0
5359,23,2,15,52,48,4,3,6,0.9061978081699636,1,0
5360,23,2,16,57,57,4,3,7,1.006674751690298,1,0
5361,23,2,17,54,42,3,1,10,1.0297727034576385,1,0
5362,23,2,18,54,45,4,2,8,0.950119073748283,1,0
5363,23,2,19,51,35,4,2,9,0.9556462664895662,1,0
5364,23,2,20,46,34,3,1,11,1.4052490752455924,1,0
5365,23,2,21,53,39,3,1,12,0.9304337615794792,1,0
5366,23,2,22,47,34,3,1,13,0.916517305373418,1,0
5367,23,2,23,58,42,4,2,10,1.277017043059459,1,0
5368,23,2,24,40,36,3,1,14,1.3946742615353287,1,0
5369,23,2,25,54,40,4,2,11,1.409072678847224,1,0
5370,23,2,26,56,52,4,3,12,1.4442138555623387,1,0
5371,23,2,27,51,44,4,3,13,1.0800256818365597,1,0
5372,23,2,28,34,32,2,1,14,1.401288938754078,1,0
5373,23,2,29,57,51,4,3,14,1.1538623277428997,1,0
5374,23,2,30,43,32,3,1,17,1.9671382398937567,1,0
5375,23,2,31,44,38,2,1,16,1.5234196573910594,1,0
5376,23,2,32,51,44,4,2,14,1.7206188899399422,1,0
5377,23,2,33,37,44,2,1,17,1.205944505523803,1,0
5378,23,2,34,56,60,4,3,16,1.0489398733043345,1,0
5379,23,2,35,52,49,4,3,17,0.9727173151368332,1,0
5380,23,2,36,46,50,4,3,18,0.9396729422860516,1,0
